session_id,user_id,content_id,watch_date,watch_duration_minutes,completion_percentage,device_type,quality_level,created_at,session_duration_min,completion_rate
S133358,U2979,M186,2024-02-16,46,30.1,Smart Tv,HD,2025-09-17 01:06:31.876156,46,0.301
S034722,U0785,M066,2024-07-22,116,86.9,Mobile,4K,2025-09-17 01:06:31.876156,116,0.8690000000000001
S204129,U4587,M120,2024-07-18,100,96.2,Mobile,HD,2025-09-17 01:06:31.876156,100,0.9620000000000001
S121471,U2715,M084,2024-06-25,128,91.4,Smart Tv,4K,2025-09-17 01:06:31.876156,128,0.914
S167529,U3758,M180,2024-06-09,165,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,165,1.0
S148662,U3332,M103,2024-03-22,140,90.2,Mobile,SD,2025-09-17 01:06:31.876156,140,0.902
S074812,U1669,M174,2024-03-14,41,51.0,Smart Tv,HD,2025-09-17 01:06:31.876156,41,0.51
S174133,U3906,M128,2024-03-13,114,80.8,Mobile,SD,2025-09-17 01:06:31.876156,114,0.8079999999999999
S138467,U3100,S046,2024-05-26,13,65.1,Mobile,SD,2025-09-17 01:06:31.876156,13,0.6509999999999999
S166398,U3729,M049,2024-01-26,86,68.8,Smart Tv,SD,2025-09-17 01:06:31.876156,86,0.688
S045929,U1031,M150,2024-01-05,98,80.3,Desktop,HD,2025-09-17 01:06:31.876156,98,0.8029999999999999
S165934,U3718,M090,2024-01-10,67,78.5,Mobile,SD,2025-09-17 01:06:31.876156,67,0.785
S129857,U2901,M052,2024-05-17,117,98.0,Mobile,SD,2025-09-17 01:06:31.876156,117,0.98
S116320,U2599,S095,2024-04-25,25,80.9,Mobile,SD,2025-09-17 01:06:31.876156,25,0.809
S059788,U1347,S097,2024-02-16,25,63.9,Smart Tv,4K,2025-09-17 01:06:31.876156,25,0.639
S076282,U1699,M135,2024-04-13,172,100.0,Tablet,4K,2025-09-17 01:06:31.876156,172,1.0
S210064,U4706,M122,2024-02-26,116,74.5,Smart Tv,4K,2025-09-17 01:06:31.876156,116,0.745
S101202,U2263,S042,2024-01-04,26,51.2,Smart Tv,4K,2025-09-17 01:06:31.876156,26,0.512
S179050,U4020,M103,2024-05-17,127,82.0,Smart Tv,HD,2025-09-17 01:06:31.876156,127,0.82
S140875,U3161,M103,2024-05-03,126,80.8,Smart Tv,SD,2025-09-17 01:06:31.876156,126,0.8079999999999999
S031743,U0718,M145,2024-08-12,160,96.6,Tablet,4K,2025-09-17 01:06:31.876156,160,0.966
S138773,U3106,S038,2024-03-05,45,86.8,Mobile,HD,2025-09-17 01:06:31.876156,45,0.868
S211149,U4727,M121,2024-03-18,127,83.3,Tablet,4K,2025-09-17 01:06:31.876156,127,0.833
S158782,U3552,M038,2024-07-01,145,90.5,Tablet,SD,2025-09-17 01:06:31.876156,145,0.905
S140869,U3161,M166,2024-06-19,110,71.3,Smart Tv,HD,2025-09-17 01:06:31.876156,110,0.713
S007963,U0183,M120,2024-05-17,86,83.3,Smart Tv,HD,2025-09-17 01:06:31.876156,86,0.833
S046536,U1045,M188,2024-08-28,91,80.0,Mobile,HD,2025-09-17 01:06:31.876156,91,0.8
S189184,U4251,M035,2024-01-04,64,57.7,Smart Tv,HD,2025-09-17 01:06:31.876156,64,0.5770000000000001
S107484,U2400,S059,2024-07-14,27,100.0,Mobile,SD,2025-09-17 01:06:31.876156,27,1.0
S147847,U3314,M178,2024-01-27,169,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,169,1.0
S073738,U1647,M044,2024-05-11,134,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,134,1.0
S150128,U3366,S001,2024-08-16,45,90.1,Desktop,HD,2025-09-17 01:06:31.876156,45,0.9009999999999999
S221848,U4981,M082,2024-01-23,40,29.8,Desktop,HD,2025-09-17 01:06:31.876156,40,0.298
S217789,U4878,M131,2024-05-15,104,58.9,Desktop,HD,2025-09-17 01:06:31.876156,104,0.589
S035112,U0791,M095,2024-05-27,102,78.4,Smart Tv,4K,2025-09-17 01:06:31.876156,102,0.784
S148777,U3335,S005,2024-08-01,25,86.8,Smart Tv,4K,2025-09-17 01:06:31.876156,25,0.868
S093909,U2086,M169,2024-04-19,80,51.1,Smart Tv,4K,2025-09-17 01:06:31.876156,80,0.511
S188580,U4240,M128,2024-08-24,142,100.0,Tablet,4K,2025-09-17 01:06:31.876156,142,1.0
S086422,U1930,M097,2024-01-02,104,80.1,Desktop,HD,2025-09-17 01:06:31.876156,104,0.8009999999999999
S015609,U0359,M118,2024-07-24,118,96.1,Tablet,4K,2025-09-17 01:06:31.876156,118,0.961
S189821,U4267,M024,2024-02-08,125,79.1,Smart Tv,HD,2025-09-17 01:06:31.876156,125,0.7909999999999999
S159378,U3563,M077,2024-04-22,55,55.3,Smart Tv,HD,2025-09-17 01:06:31.876156,55,0.5529999999999999
S042337,U0942,M102,2024-02-07,55,37.9,Mobile,HD,2025-09-17 01:06:31.876156,55,0.379
S133575,U2984,M079,2024-04-28,42,27.5,Smart Tv,4K,2025-09-17 01:06:31.876156,42,0.275
S062527,U1400,M110,2024-03-30,86,67.9,Smart Tv,HD,2025-09-17 01:06:31.876156,86,0.679
S189084,U4249,S022,2024-02-09,21,58.6,Mobile,SD,2025-09-17 01:06:31.876156,21,0.586
S004130,U0097,M009,2024-05-22,72,80.8,Tablet,HD,2025-09-17 01:06:31.876156,72,0.8079999999999999
S160768,U3598,M086,2024-07-29,88,68.4,Desktop,4K,2025-09-17 01:06:31.876156,88,0.684
S086984,U1940,M191,2024-04-12,123,89.8,Desktop,HD,2025-09-17 01:06:31.876156,123,0.898
S185203,U4165,M183,2024-04-20,87,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,87,1.0
S171678,U3851,M139,2024-08-18,129,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,129,1.0
S088598,U1972,M129,2024-03-29,105,97.0,Smart Tv,4K,2025-09-17 01:06:31.876156,105,0.97
S023421,U0532,M097,2024-04-28,131,100.0,Desktop,HD,2025-09-17 01:06:31.876156,131,1.0
S071293,U1586,M145,2024-07-01,154,93.3,Mobile,SD,2025-09-17 01:06:31.876156,154,0.9329999999999999
S115545,U2583,S030,2024-06-17,54,93.5,Desktop,HD,2025-09-17 01:06:31.876156,54,0.935
S003292,U0079,M176,2024-02-03,163,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,163,1.0
S129281,U2890,M190,2024-06-15,118,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,118,1.0
S153051,U3428,M071,2024-07-08,81,79.5,Smart Tv,4K,2025-09-17 01:06:31.876156,81,0.795
S095700,U2132,M012,2024-01-26,49,47.2,Smart Tv,SD,2025-09-17 01:06:31.876156,49,0.47200000000000003
S101240,U2264,M116,2024-03-30,136,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,136,1.0
S019490,U0441,S099,2024-08-16,21,54.1,Tablet,HD,2025-09-17 01:06:31.876156,21,0.541
S212786,U4766,S040,2024-06-14,30,90.6,Mobile,HD,2025-09-17 01:06:31.876156,30,0.9059999999999999
S044749,U1004,M106,2024-03-23,94,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,94,1.0
S160611,U3595,M042,2024-05-28,101,62.4,Smart Tv,HD,2025-09-17 01:06:31.876156,101,0.624
S097282,U2168,M191,2024-08-13,124,90.0,Tablet,4K,2025-09-17 01:06:31.876156,124,0.9
S082717,U1850,M041,2024-02-19,105,90.0,Desktop,HD,2025-09-17 01:06:31.876156,105,0.9
S057660,U1298,S002,2024-07-06,13,69.6,Smart Tv,HD,2025-09-17 01:06:31.876156,13,0.696
S206213,U4630,S028,2024-07-30,38,85.9,Tablet,HD,2025-09-17 01:06:31.876156,38,0.8590000000000001
S073233,U1633,S021,2024-07-07,16,36.8,Smart Tv,HD,2025-09-17 01:06:31.876156,16,0.368
S044586,U0999,S047,2024-01-24,28,49.0,Mobile,HD,2025-09-17 01:06:31.876156,28,0.49
S135075,U3024,M022,2024-05-07,139,95.1,Mobile,HD,2025-09-17 01:06:31.876156,139,0.951
S009919,U0233,M136,2024-04-20,100,100.0,Mobile,HD,2025-09-17 01:06:31.876156,100,1.0
S151057,U3387,S083,2024-05-23,48,91.3,Mobile,SD,2025-09-17 01:06:31.876156,48,0.9129999999999999
S215704,U4831,M044,2024-04-15,20,15.1,Mobile,HD,2025-09-17 01:06:31.876156,20,0.151
S033817,U0763,M178,2024-02-18,169,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,169,1.0
S063035,U1413,M071,2024-03-13,87,86.0,Mobile,SD,2025-09-17 01:06:31.876156,87,0.86
S047322,U1064,M191,2024-08-24,98,71.7,Smart Tv,HD,2025-09-17 01:06:31.876156,98,0.7170000000000001
S096772,U2156,M113,2024-04-29,98,56.4,Smart Tv,4K,2025-09-17 01:06:31.876156,98,0.564
S151613,U3397,M053,2024-02-14,95,58.9,Desktop,HD,2025-09-17 01:06:31.876156,95,0.589
S072312,U1611,S030,2024-04-05,55,95.2,Desktop,HD,2025-09-17 01:06:31.876156,55,0.9520000000000001
S186722,U4199,M143,2024-05-30,115,75.8,Mobile,HD,2025-09-17 01:06:31.876156,115,0.758
S116719,U2610,M037,2024-08-30,10,11.5,Smart Tv,HD,2025-09-17 01:06:31.876156,10,0.115
S066378,U1483,M061,2024-01-27,99,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,99,1.0
S095042,U2117,M019,2024-01-04,43,52.3,Mobile,HD,2025-09-17 01:06:31.876156,43,0.523
S102958,U2305,M002,2024-03-08,109,75.3,Mobile,HD,2025-09-17 01:06:31.876156,109,0.753
S157882,U3530,M163,2024-02-18,80,96.2,Tablet,HD,2025-09-17 01:06:31.876156,80,0.9620000000000001
S081713,U1824,M139,2024-02-10,129,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,129,1.0
S020760,U0471,M160,2024-02-01,128,80.0,Mobile,HD,2025-09-17 01:06:31.876156,128,0.8
S010309,U0244,M177,2024-08-12,75,45.3,Mobile,HD,2025-09-17 01:06:31.876156,75,0.45299999999999996
S197742,U4444,M154,2024-04-16,13,16.9,Mobile,HD,2025-09-17 01:06:31.876156,13,0.16899999999999998
S034959,U0789,S072,2024-07-12,17,83.7,Desktop,4K,2025-09-17 01:06:31.876156,17,0.8370000000000001
S213351,U4779,M020,2024-01-25,85,79.2,Smart Tv,SD,2025-09-17 01:06:31.876156,85,0.792
S119167,U2667,M140,2024-04-04,65,60.5,Desktop,SD,2025-09-17 01:06:31.876156,65,0.605
S170872,U3831,M126,2024-01-12,95,85.1,Smart Tv,HD,2025-09-17 01:06:31.876156,95,0.851
S016708,U0380,M018,2024-02-22,81,97.4,Tablet,4K,2025-09-17 01:06:31.876156,81,0.9740000000000001
S074264,U1657,S012,2024-08-23,31,91.3,Mobile,SD,2025-09-17 01:06:31.876156,31,0.9129999999999999
S121776,U2721,M010,2024-07-29,130,75.3,Smart Tv,HD,2025-09-17 01:06:31.876156,130,0.753
S079103,U1767,M136,2024-07-11,55,55.1,Smart Tv,HD,2025-09-17 01:06:31.876156,55,0.551
S101021,U2258,S050,2024-02-20,35,90.5,Mobile,SD,2025-09-17 01:06:31.876156,35,0.905
S007295,U0165,M191,2024-05-03,119,86.9,Mobile,4K,2025-09-17 01:06:31.876156,119,0.8690000000000001
S077198,U1722,M151,2024-05-24,125,85.5,Smart Tv,HD,2025-09-17 01:06:31.876156,125,0.855
S023572,U0536,M083,2024-03-29,41,35.7,Smart Tv,SD,2025-09-17 01:06:31.876156,41,0.35700000000000004
S120875,U2702,S073,2024-08-30,22,44.6,Desktop,HD,2025-09-17 01:06:31.876156,22,0.446
S198986,U4472,M180,2024-05-28,77,47.0,Desktop,HD,2025-09-17 01:06:31.876156,77,0.47
S089990,U2003,S087,2024-07-23,33,61.4,Mobile,HD,2025-09-17 01:06:31.876156,33,0.614
S179859,U4042,M056,2024-08-17,71,81.2,Desktop,4K,2025-09-17 01:06:31.876156,71,0.812
S132531,U2961,S037,2024-07-24,6,16.6,Tablet,HD,2025-09-17 01:06:31.876156,6,0.166
S044539,U0998,M069,2024-04-29,113,95.3,Smart Tv,HD,2025-09-17 01:06:31.876156,113,0.953
S027583,U0619,M076,2024-03-02,109,66.2,Desktop,4K,2025-09-17 01:06:31.876156,109,0.662
S046310,U1040,S054,2024-07-25,42,77.9,Mobile,SD,2025-09-17 01:06:31.876156,42,0.779
S184136,U4142,M077,2024-06-15,101,100.0,Tablet,4K,2025-09-17 01:06:31.876156,101,1.0
S002696,U0065,M123,2024-01-13,74,62.8,Desktop,4K,2025-09-17 01:06:31.876156,74,0.628
S151714,U3399,S074,2024-05-04,47,100.0,Tablet,4K,2025-09-17 01:06:31.876156,47,1.0
S082501,U1845,S028,2024-01-19,37,83.1,Desktop,HD,2025-09-17 01:06:31.876156,37,0.831
S157728,U3526,M031,2024-04-17,93,89.5,Mobile,4K,2025-09-17 01:06:31.876156,93,0.895
S040061,U0890,M149,2024-05-14,17,14.3,Smart Tv,HD,2025-09-17 01:06:31.876156,17,0.14300000000000002
S191956,U4313,S031,2024-04-30,53,90.7,Smart Tv,4K,2025-09-17 01:06:31.876156,53,0.907
S095162,U2120,M097,2024-05-06,109,83.5,Tablet,HD,2025-09-17 01:06:31.876156,109,0.835
S120343,U2692,M031,2024-03-26,102,98.6,Smart Tv,4K,2025-09-17 01:06:31.876156,102,0.986
S212399,U4757,M098,2024-02-25,41,29.0,Mobile,HD,2025-09-17 01:06:31.876156,41,0.29
S119507,U2674,M103,2024-07-03,154,99.1,Smart Tv,HD,2025-09-17 01:06:31.876156,154,0.991
S041710,U0929,M031,2024-02-15,96,92.7,Desktop,4K,2025-09-17 01:06:31.876156,96,0.927
S115853,U2588,M122,2024-06-30,79,50.8,Tablet,4K,2025-09-17 01:06:31.876156,79,0.508
S025519,U0578,M031,2024-04-16,92,89.0,Mobile,HD,2025-09-17 01:06:31.876156,92,0.89
S043298,U0969,M194,2024-03-26,101,96.8,Smart Tv,SD,2025-09-17 01:06:31.876156,101,0.968
S072939,U1626,S028,2024-01-15,38,85.7,Smart Tv,HD,2025-09-17 01:06:31.876156,38,0.857
S178532,U4007,M066,2024-07-11,127,95.1,Smart Tv,4K,2025-09-17 01:06:31.876156,127,0.951
S071473,U1589,S011,2024-02-21,36,93.0,Desktop,SD,2025-09-17 01:06:31.876156,36,0.93
S090911,U2023,M068,2024-06-05,143,85.2,Smart Tv,4K,2025-09-17 01:06:31.876156,143,0.852
S194342,U4367,S001,2024-06-30,9,18.5,Tablet,HD,2025-09-17 01:06:31.876156,9,0.185
S153506,U3440,M179,2024-05-12,175,100.0,Mobile,SD,2025-09-17 01:06:31.876156,175,1.0
S213067,U4773,M029,2024-08-29,101,82.8,Smart Tv,SD,2025-09-17 01:06:31.876156,101,0.828
S023638,U0537,M061,2024-07-17,98,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,98,1.0
S084052,U1884,S072,2024-01-18,19,94.5,Desktop,4K,2025-09-17 01:06:31.876156,19,0.945
S120473,U2695,S038,2024-04-26,43,83.6,Mobile,HD,2025-09-17 01:06:31.876156,43,0.836
S177809,U3988,M017,2024-01-07,97,100.0,Mobile,SD,2025-09-17 01:06:31.876156,97,1.0
S013131,U0302,M198,2024-01-13,97,100.0,Desktop,SD,2025-09-17 01:06:31.876156,97,1.0
S043548,U0974,S098,2024-01-09,52,92.9,Smart Tv,4K,2025-09-17 01:06:31.876156,52,0.929
S018105,U0407,M007,2024-05-19,136,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,136,1.0
S134122,U2997,M141,2024-07-24,133,91.0,Mobile,HD,2025-09-17 01:06:31.876156,133,0.91
S072524,U1616,S028,2024-05-10,39,87.0,Smart Tv,4K,2025-09-17 01:06:31.876156,39,0.87
S144021,U3232,M065,2024-06-28,44,43.4,Smart Tv,HD,2025-09-17 01:06:31.876156,44,0.434
S149257,U3348,M005,2024-03-06,162,96.4,Smart Tv,HD,2025-09-17 01:06:31.876156,162,0.9640000000000001
S012483,U0289,M043,2024-03-07,109,81.5,Smart Tv,4K,2025-09-17 01:06:31.876156,109,0.815
S206853,U4643,M027,2024-01-07,119,93.4,Desktop,4K,2025-09-17 01:06:31.876156,119,0.934
S010618,U0249,M106,2024-01-24,91,97.1,Mobile,4K,2025-09-17 01:06:31.876156,91,0.971
S077827,U1737,S059,2024-02-10,27,100.0,Mobile,4K,2025-09-17 01:06:31.876156,27,1.0
S152424,U3413,M084,2024-08-10,97,68.8,Mobile,SD,2025-09-17 01:06:31.876156,97,0.688
S206876,U4643,M050,2024-03-29,78,81.6,Mobile,4K,2025-09-17 01:06:31.876156,78,0.816
S138646,U3102,S069,2024-08-20,42,86.6,Smart Tv,HD,2025-09-17 01:06:31.876156,42,0.866
S044052,U0988,M123,2024-02-04,92,78.6,Smart Tv,HD,2025-09-17 01:06:31.876156,92,0.7859999999999999
S054403,U1225,M016,2024-05-05,28,29.9,Desktop,HD,2025-09-17 01:06:31.876156,28,0.299
S155069,U3472,M009,2024-01-23,83,92.9,Tablet,4K,2025-09-17 01:06:31.876156,83,0.929
S153295,U3435,M158,2024-03-02,107,62.6,Mobile,HD,2025-09-17 01:06:31.876156,107,0.626
S182359,U4098,M068,2024-03-04,157,93.2,Mobile,SD,2025-09-17 01:06:31.876156,157,0.932
S094647,U2107,M106,2024-07-23,57,61.4,Smart Tv,SD,2025-09-17 01:06:31.876156,57,0.614
S029550,U0668,M100,2024-08-15,89,61.7,Mobile,HD,2025-09-17 01:06:31.876156,89,0.617
S103445,U2314,M183,2024-02-11,69,79.7,Mobile,SD,2025-09-17 01:06:31.876156,69,0.797
S139420,U3126,M056,2024-04-13,79,90.0,Tablet,HD,2025-09-17 01:06:31.876156,79,0.9
S039194,U0872,M051,2024-05-10,131,85.1,Tablet,SD,2025-09-17 01:06:31.876156,131,0.851
S165577,U3708,S084,2024-04-08,40,76.3,Mobile,4K,2025-09-17 01:06:31.876156,40,0.763
S191073,U4298,S042,2024-01-16,44,87.2,Smart Tv,4K,2025-09-17 01:06:31.876156,44,0.872
S149025,U3341,S028,2024-04-27,45,100.0,Mobile,SD,2025-09-17 01:06:31.876156,45,1.0
S044203,U0991,M126,2024-02-11,112,100.0,Desktop,4K,2025-09-17 01:06:31.876156,112,1.0
S102624,U2297,M126,2024-08-01,109,97.8,Mobile,4K,2025-09-17 01:06:31.876156,109,0.978
S112282,U2507,S087,2024-08-30,48,88.1,Tablet,4K,2025-09-17 01:06:31.876156,48,0.8809999999999999
S049544,U1112,M074,2024-05-10,113,78.0,Smart Tv,HD,2025-09-17 01:06:31.876156,113,0.78
S001070,U0028,M019,2024-08-28,31,38.1,Smart Tv,HD,2025-09-17 01:06:31.876156,31,0.381
S088928,U1979,M103,2024-05-19,156,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,156,1.0
S073050,U1628,S005,2024-06-06,26,92.2,Desktop,4K,2025-09-17 01:06:31.876156,26,0.922
S170590,U3827,M054,2024-07-20,98,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,98,1.0
S008510,U0196,M027,2024-05-05,71,55.9,Mobile,4K,2025-09-17 01:06:31.876156,71,0.5589999999999999
S167989,U3769,M145,2024-04-27,166,100.0,Tablet,SD,2025-09-17 01:06:31.876156,166,1.0
S150173,U3367,M188,2024-03-13,95,83.9,Smart Tv,HD,2025-09-17 01:06:31.876156,95,0.8390000000000001
S033779,U0762,S088,2024-06-09,47,82.4,Smart Tv,SD,2025-09-17 01:06:31.876156,47,0.8240000000000001
S113159,U2528,M114,2024-03-27,102,66.4,Mobile,HD,2025-09-17 01:06:31.876156,102,0.664
S093051,U2069,M126,2024-05-14,108,96.9,Smart Tv,4K,2025-09-17 01:06:31.876156,108,0.9690000000000001
S026589,U0600,M198,2024-02-10,22,23.3,Desktop,4K,2025-09-17 01:06:31.876156,22,0.233
S027608,U0620,M190,2024-03-08,99,84.7,Desktop,HD,2025-09-17 01:06:31.876156,99,0.847
S149583,U3356,S088,2024-06-01,58,100.0,Mobile,HD,2025-09-17 01:06:31.876156,58,1.0
S143028,U3208,S088,2024-03-10,57,98.9,Mobile,4K,2025-09-17 01:06:31.876156,57,0.9890000000000001
S017258,U0391,M068,2024-05-03,141,83.9,Mobile,HD,2025-09-17 01:06:31.876156,141,0.8390000000000001
S003443,U0082,M063,2024-03-31,92,89.1,Smart Tv,4K,2025-09-17 01:06:31.876156,92,0.8909999999999999
S196074,U4407,M177,2024-03-05,86,52.0,Tablet,HD,2025-09-17 01:06:31.876156,86,0.52
S034479,U0779,S085,2024-02-28,22,86.0,Mobile,HD,2025-09-17 01:06:31.876156,22,0.86
S101810,U2276,M131,2024-07-28,140,79.1,Smart Tv,4K,2025-09-17 01:06:31.876156,140,0.7909999999999999
S123728,U2767,M016,2024-07-19,53,56.7,Mobile,HD,2025-09-17 01:06:31.876156,53,0.5670000000000001
S063760,U1433,M131,2024-04-11,98,55.4,Mobile,HD,2025-09-17 01:06:31.876156,98,0.5539999999999999
S125659,U2807,M192,2024-06-21,75,53.5,Mobile,SD,2025-09-17 01:06:31.876156,75,0.535
S043015,U0961,S059,2024-07-26,18,69.8,Smart Tv,HD,2025-09-17 01:06:31.876156,18,0.698
S156639,U3506,M139,2024-01-01,104,80.8,Smart Tv,4K,2025-09-17 01:06:31.876156,104,0.8079999999999999
S067366,U1504,S083,2024-02-04,34,65.7,Mobile,HD,2025-09-17 01:06:31.876156,34,0.657
S013970,U0323,M002,2024-01-16,65,44.7,Mobile,SD,2025-09-17 01:06:31.876156,65,0.447
S187332,U4212,M132,2024-03-19,89,84.2,Desktop,HD,2025-09-17 01:06:31.876156,89,0.8420000000000001
S113114,U2526,M051,2024-02-21,144,93.5,Smart Tv,SD,2025-09-17 01:06:31.876156,144,0.935
S042507,U0946,S094,2024-03-12,39,87.8,Mobile,SD,2025-09-17 01:06:31.876156,39,0.878
S192695,U4331,S090,2024-05-07,42,86.3,Smart Tv,HD,2025-09-17 01:06:31.876156,42,0.863
S065101,U1459,M157,2024-03-19,96,94.2,Mobile,SD,2025-09-17 01:06:31.876156,96,0.9420000000000001
S060030,U1352,M111,2024-07-28,94,97.4,Tablet,4K,2025-09-17 01:06:31.876156,94,0.9740000000000001
S206465,U4635,M118,2024-04-26,99,81.3,Smart Tv,4K,2025-09-17 01:06:31.876156,99,0.813
S106190,U2372,M119,2024-04-27,138,100.0,Tablet,HD,2025-09-17 01:06:31.876156,138,1.0
S214540,U4807,M003,2024-03-13,52,51.0,Mobile,SD,2025-09-17 01:06:31.876156,52,0.51
S218234,U4888,S098,2024-04-19,53,94.5,Tablet,SD,2025-09-17 01:06:31.876156,53,0.945
S081676,U1822,S021,2024-06-09,45,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,45,1.0
S079383,U1772,M031,2024-02-21,95,92.2,Smart Tv,HD,2025-09-17 01:06:31.876156,95,0.922
S002572,U0061,S074,2024-08-29,36,77.7,Desktop,4K,2025-09-17 01:06:31.876156,36,0.777
S157784,U3527,M006,2024-02-09,123,78.4,Desktop,HD,2025-09-17 01:06:31.876156,123,0.784
S029589,U0668,M031,2024-04-28,104,100.0,Mobile,SD,2025-09-17 01:06:31.876156,104,1.0
S167625,U3760,M005,2024-02-19,164,97.5,Smart Tv,HD,2025-09-17 01:06:31.876156,164,0.975
S078903,U1761,S083,2024-06-22,44,84.3,Tablet,SD,2025-09-17 01:06:31.876156,44,0.843
S002412,U0057,M112,2024-05-29,156,93.6,Mobile,4K,2025-09-17 01:06:31.876156,156,0.9359999999999999
S025288,U0575,M186,2024-06-04,125,81.4,Mobile,HD,2025-09-17 01:06:31.876156,125,0.8140000000000001
S084261,U1887,S038,2024-03-17,52,100.0,Mobile,SD,2025-09-17 01:06:31.876156,52,1.0
S046994,U1056,M024,2024-05-21,133,84.2,Mobile,HD,2025-09-17 01:06:31.876156,133,0.8420000000000001
S046448,U1044,M096,2024-07-26,28,33.9,Mobile,SD,2025-09-17 01:06:31.876156,28,0.33899999999999997
S215172,U4819,M061,2024-07-05,86,87.1,Smart Tv,HD,2025-09-17 01:06:31.876156,86,0.871
S079271,U1770,S031,2024-08-19,42,71.6,Desktop,4K,2025-09-17 01:06:31.876156,42,0.716
S187325,U4212,M058,2024-05-06,140,81.2,Mobile,HD,2025-09-17 01:06:31.876156,140,0.812
S130601,U2917,S085,2024-06-14,22,86.2,Smart Tv,SD,2025-09-17 01:06:31.876156,22,0.862
S127342,U2849,M041,2024-02-05,89,76.6,Smart Tv,HD,2025-09-17 01:06:31.876156,89,0.7659999999999999
S098161,U2190,M018,2024-07-11,43,51.2,Tablet,SD,2025-09-17 01:06:31.876156,43,0.512
S174454,U3913,S074,2024-02-12,42,91.1,Mobile,HD,2025-09-17 01:06:31.876156,42,0.9109999999999999
S203602,U4576,S022,2024-04-27,37,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,37,1.0
S111038,U2481,M017,2024-05-20,86,89.4,Gaming Console,HD,2025-09-17 01:06:31.876156,86,0.894
S137304,U3076,M130,2024-01-25,134,98.4,Smart Tv,4K,2025-09-17 01:06:31.876156,134,0.9840000000000001
S111103,U2482,M044,2024-04-09,109,81.5,Mobile,HD,2025-09-17 01:06:31.876156,109,0.815
S161692,U3623,M047,2024-06-10,29,24.6,Mobile,4K,2025-09-17 01:06:31.876156,29,0.24600000000000002
S053292,U1197,M079,2024-06-11,141,90.6,Mobile,SD,2025-09-17 01:06:31.876156,141,0.9059999999999999
S220595,U4952,S005,2024-08-31,29,100.0,Mobile,SD,2025-09-17 01:06:31.876156,29,1.0
S055025,U1239,M022,2024-02-14,140,95.3,Mobile,HD,2025-09-17 01:06:31.876156,140,0.953
S064613,U1450,S051,2024-06-30,23,100.0,Mobile,HD,2025-09-17 01:06:31.876156,23,1.0
S140336,U3149,S090,2024-07-03,44,91.3,Gaming Console,SD,2025-09-17 01:06:31.876156,44,0.9129999999999999
S127664,U2855,M017,2024-05-03,94,97.6,Desktop,4K,2025-09-17 01:06:31.876156,94,0.976
S003887,U0092,M118,2024-06-11,122,99.8,Mobile,SD,2025-09-17 01:06:31.876156,122,0.998
S017390,U0394,M066,2024-02-27,133,99.3,Smart Tv,4K,2025-09-17 01:06:31.876156,133,0.993
S177223,U3975,M145,2024-05-21,156,94.3,Mobile,SD,2025-09-17 01:06:31.876156,156,0.943
S056474,U1267,M054,2024-07-02,78,79.6,Smart Tv,SD,2025-09-17 01:06:31.876156,78,0.7959999999999999
S202396,U4549,S052,2024-05-26,55,100.0,Mobile,HD,2025-09-17 01:06:31.876156,55,1.0
S002265,U0052,S079,2024-04-12,29,63.6,Tablet,4K,2025-09-17 01:06:31.876156,29,0.636
S008263,U0192,M180,2024-07-10,137,83.4,Mobile,HD,2025-09-17 01:06:31.876156,137,0.8340000000000001
S212086,U4751,M186,2024-06-21,110,72.0,Mobile,SD,2025-09-17 01:06:31.876156,110,0.72
S207426,U4655,S018,2024-02-18,37,100.0,Desktop,HD,2025-09-17 01:06:31.876156,37,1.0
S183806,U4135,S030,2024-03-01,48,83.2,Smart Tv,4K,2025-09-17 01:06:31.876156,48,0.8320000000000001
S176695,U3963,M081,2024-01-06,158,100.0,Mobile,HD,2025-09-17 01:06:31.876156,158,1.0
S076137,U1696,M175,2024-06-26,117,85.1,Smart Tv,SD,2025-09-17 01:06:31.876156,117,0.851
S110916,U2479,M002,2024-08-11,23,16.4,Smart Tv,SD,2025-09-17 01:06:31.876156,23,0.16399999999999998
S123989,U2774,S049,2024-04-25,9,25.4,Tablet,4K,2025-09-17 01:06:31.876156,9,0.254
S071684,U1595,M148,2024-04-08,99,62.9,Gaming Console,HD,2025-09-17 01:06:31.876156,99,0.629
