user_id,sessions_count,avg_duration,duration_std,avg_completion,completion_std,unique_content,age,subscription_type,country,subscription_numeric,cluster_kmeans
U01279,5,52.0,33.090784215548595,57.777777777777786,36.767538017276216,5,65.0,Standard,Chile,2,2
U01280,6,66.16666666666667,50.10954666195521,62.22222222222222,43.59748548644452,5,47.0,Premium,Chile,3,2
U01281,7,76.0,32.82783371876169,77.93650793650794,29.34419391697908,7,56.0,Basic,Brazil,1,2
U01282,7,60.285714285714285,27.825134235760576,66.66666666666667,30.503322358345155,6,75.0,Standard,Mexico,2,2
U01283,8,51.0,28.76009139663602,55.138888888888886,29.083213944358583,8,64.0,Basic,Chile,1,2
U01284,6,71.33333333333333,36.16443925552651,73.70370370370371,34.6600183558518,6,18.0,Standard,Colombia,2,2
U01285,4,57.0,30.735430152621365,63.33333333333334,34.15047794735708,4,18.0,Basic,Mexico,1,2
U01286,5,70.6,27.8262466028029,75.55555555555556,27.15979235906737,5,59.0,Premium,Argentina,3,1
U01287,3,57.0,36.59234892706397,61.48148148148149,37.79955799162392,3,55.0,Premium,Peru,3,2
U01288,5,48.2,24.692104001076945,53.55555555555556,27.435671112307713,5,34.0,Basic,Mexico,1,2
U01289,2,4.0,2.8284271247461903,4.444444444444445,3.1426968052735447,2,34.0,Premium,Peru,3,0
U01290,6,47.166666666666664,26.596365666509147,52.03703703703703,28.806863608287905,6,52.0,Basic,Colombia,1,2
U01291,3,79.0,28.792360097775937,79.62962962962963,18.064812441862514,3,71.0,Standard,Colombia,2,1
U01292,2,84.0,0.0,93.33333333333331,0.0,2,48.0,Basic,Brazil,1,1
U01293,5,41.6,34.896991274320484,46.22222222222222,38.77443474924498,5,23.0,Standard,Mexico,2,2
U01294,6,54.333333333333336,29.001149402509323,60.370370370370374,32.22349933612147,6,40.0,Standard,Mexico,2,2
U01295,9,68.11111111111111,32.432408345836905,71.11111111111111,30.286695934308913,9,22.0,Basic,Peru,1,2
U01296,5,72.4,34.911316216951775,75.33333333333333,32.54057296497541,5,76.0,Standard,Mexico,2,2
U01297,5,95.2,19.447364860052378,93.77777777777779,11.07215392742499,5,74.0,Standard,Colombia,2,1
U01298,8,61.875,42.96988147860911,59.583333333333336,35.37123603472656,7,72.0,Standard,Brazil,2,2
U01299,4,88.75,19.189841062395487,91.66666666666667,12.052696366868872,4,61.0,Standard,Brazil,2,1
U01300,5,55.0,40.348482003664024,61.11111111111111,44.831646670737804,5,52.0,Standard,Chile,2,2
U01301,9,50.666666666666664,36.25258611464843,51.97530864197531,32.86606648923206,9,78.0,Basic,Brazil,1,2
U01302,2,53.5,51.61879502661797,59.44444444444444,57.35421669624219,2,18.0,Standard,Chile,2,2
U01303,3,76.33333333333333,40.06661120351125,75.55555555555556,32.33696046856721,3,23.0,Standard,Peru,2,1
U01304,4,86.75,32.41784488004511,82.77777777777777,20.618023199580417,4,79.0,Basic,Brazil,1,1
U01305,6,103.66666666666667,8.80151502110101,100.0,0.0,6,45.0,Premium,Chile,3,1
U01306,3,56.666666666666664,24.583192089989726,62.96296296296296,27.31465787776636,3,49.0,Premium,Brazil,3,1
U01307,5,56.2,46.22445240346282,57.777777777777786,45.79206896665528,5,25.0,Standard,Brazil,2,2
U01308,3,37.666666666666664,43.61574639202376,41.85185185185184,48.46194043558194,3,26.0,Basic,Mexico,1,2
U01309,7,61.57142857142857,46.37836112835792,61.11111111111111,43.655026249819485,7,24.0,Premium,Brazil,3,2
U01310,6,88.16666666666667,24.432901314961892,87.4074074074074,16.801920329205565,6,59.0,Basic,Brazil,1,1
U01311,9,67.44444444444444,28.853557454459192,70.37037037037037,25.585730977043234,9,27.0,Basic,Mexico,1,2
U01312,4,71.25,40.05308976845607,73.05555555555556,38.23659290571059,4,70.0,Standard,Chile,2,2
U01313,2,8.0,5.656854249492381,8.88888888888889,6.285393610547089,2,60.0,Premium,Colombia,3,0
U01314,4,42.75,49.79541478221999,41.388888888888886,44.234457641055734,4,78.0,Standard,Chile,2,2
U01315,4,36.25,37.3217988133834,40.0,40.925506952774136,4,40.0,Standard,Mexico,2,2
U01316,4,78.25,21.17191535974013,81.94444444444444,14.5826719426741,4,32.0,Standard,Argentina,2,1
U01317,8,71.0,32.20026619233361,75.55555555555556,32.68685263369665,7,27.0,Standard,Brazil,2,2
U01318,5,37.0,45.803929962395145,35.55555555555556,39.252270517012654,5,59.0,Basic,Argentina,1,2
U01319,2,20.5,12.020815280171307,22.77777777777778,13.356461422412563,2,21.0,Basic,Argentina,1,0
U01320,5,57.0,39.07044919117261,58.44444444444444,35.45645912703581,5,36.0,Basic,Peru,1,2
U01321,12,62.083333333333336,33.21954061674963,64.44444444444444,29.96818365242319,11,39.0,Basic,Peru,1,2
U01322,5,63.0,24.78911051248108,69.33333333333333,26.557647523365254,5,28.0,Standard,Mexico,2,2
U01323,4,80.0,37.5588427226754,78.88888888888889,31.505437508350724,4,26.0,Standard,Peru,2,1
U01324,1,103.0,0.0,100.0,0.0,1,35.0,Basic,Argentina,1,1
U01325,4,49.5,36.74688195389281,53.888888888888886,39.05783408347397,4,40.0,Basic,Colombia,1,2
U01326,5,80.8,23.36022260167912,83.11111111111111,17.55766513344732,5,22.0,Basic,Peru,1,1
U01327,5,66.0,35.63004350263974,70.22222222222221,35.878739534956964,5,45.0,Basic,Argentina,1,2
U01328,5,54.0,40.441315507782384,59.11111111111111,43.867083190637615,5,31.0,Standard,Peru,2,2
U01329,4,68.0,33.67491648096547,75.55555555555556,37.416573867739416,4,47.0,Basic,Argentina,1,2
U01330,7,65.0,40.2119385257662,66.82539682539682,37.87258567148349,7,31.0,Basic,Mexico,1,2
U01331,2,44.5,44.54772721475249,49.44444444444444,49.49747468305833,2,52.0,Basic,Colombia,1,2
U01332,6,32.833333333333336,23.794257010183504,36.48148148148148,26.43806334464833,6,62.0,Basic,Argentina,1,0
U01333,7,79.42857142857143,36.0132250840213,80.31746031746032,32.525484061927024,7,19.0,Premium,Mexico,3,2
U01334,8,76.125,40.09430846677084,75.55555555555556,36.21413874161828,7,76.0,Basic,Argentina,1,2
U01335,5,59.6,46.24175602201975,58.0,40.52434110781102,5,35.0,Premium,Brazil,3,2
U01336,3,70.33333333333333,22.00757445365875,77.4074074074074,23.3685800805146,3,23.0,Standard,Brazil,2,1
U01337,3,62.0,38.22302970723278,62.96296296296296,32.24775489042999,3,65.0,Standard,Chile,2,2
U01338,2,78.0,46.66904755831214,75.0,35.35533905932738,2,21.0,Premium,Mexico,3,1
U01339,3,60.333333333333336,23.00724523564986,67.03703703703705,25.56360581738875,3,44.0,Standard,Peru,2,1
U01340,9,58.44444444444444,37.158818304378,61.97530864197532,37.04259217598842,9,57.0,Basic,Colombia,1,2
U01341,4,38.0,27.760883751542686,42.22222222222222,30.84542639060298,4,60.0,Premium,Colombia,3,0
U01342,8,46.125,37.593454977467246,50.55555555555556,40.772955036811624,8,38.0,Basic,Mexico,1,2
U01343,5,47.8,25.113741258522197,53.11111111111111,27.904156953913553,5,53.0,Standard,Colombia,2,2
U01344,7,62.57142857142857,24.663448953577323,69.36507936507937,27.19278183437341,7,29.0,Basic,Peru,1,2
U01345,8,66.625,29.28157636271849,69.58333333333334,25.77844484632239,8,62.0,Premium,Colombia,3,2
U01346,7,37.857142857142854,20.98752463908477,42.06349206349206,23.319471821205305,7,46.0,Basic,Chile,1,2
U01347,2,81.5,23.33452377915607,86.11111111111111,19.641855032959665,2,30.0,Standard,Colombia,2,1
U01348,4,46.0,28.832851633741214,51.11111111111111,32.03650181526801,4,72.0,Basic,Chile,1,2
U01349,6,53.0,14.12798640995949,58.888888888888886,15.697762677732765,6,23.0,Basic,Mexico,1,0
U01350,3,76.33333333333333,34.07834111768549,80.37037037037037,33.999515852277966,3,33.0,Basic,Peru,1,1
U01351,6,53.0,22.387496510329154,58.88888888888889,24.874996122587948,6,62.0,Basic,Mexico,1,2
U01352,4,61.5,54.85435260760991,57.77777777777778,48.7540227315684,4,60.0,Standard,Colombia,2,2
U01353,4,69.75,32.998737349581525,71.66666666666666,27.703604674015914,4,69.0,Premium,Chile,3,1
U01354,5,88.0,26.19160170741759,88.88888888888889,21.872244094477253,5,56.0,Basic,Peru,1,1
U01355,3,70.0,14.0,77.77777777777777,15.555555555555559,3,69.0,Standard,Argentina,2,1
U01356,1,39.0,0.0,43.333333333333336,0.0,1,26.0,Standard,Mexico,2,0
U01357,5,55.8,35.884537059853514,56.222222222222214,28.115722063651397,5,37.0,Standard,Brazil,2,2
U01358,3,55.0,38.43175770115127,58.14814814814815,37.75053483936931,3,39.0,Standard,Colombia,2,2
U01359,8,48.625,36.55890550096613,50.69444444444444,34.43132110471326,8,51.0,Basic,Argentina,1,2
U01360,6,34.333333333333336,34.71407015414163,38.148148148148145,38.57118906015737,6,48.0,Premium,Brazil,3,2
U01361,5,59.0,36.966200778549045,61.33333333333333,34.492797602104595,5,52.0,Standard,Colombia,2,2
U01362,4,71.75,23.542514733987108,78.33333333333334,24.419178862039896,4,70.0,Standard,Brazil,2,1
U01363,3,45.333333333333336,47.43767841424508,46.666666666666664,46.308146631499355,3,19.0,Standard,Argentina,2,2
U01364,7,76.42857142857143,33.98949417519646,78.57142857142857,31.925287561596882,7,33.0,Basic,Colombia,1,2
U01365,9,33.77777777777778,33.80376376151692,37.53086419753086,37.55973751279658,9,41.0,Premium,Colombia,3,2
U01366,6,77.33333333333333,37.17346724031358,77.77777777777779,34.217892944055805,6,24.0,Basic,Mexico,1,2
U01367,7,69.0,34.56877203488721,72.53968253968254,33.77920492668722,5,34.0,Premium,Chile,3,2
U01368,1,94.0,0.0,100.0,0.0,1,64.0,Basic,Mexico,1,1
U01369,4,42.75,23.200215516240362,47.5,25.778017240267065,4,19.0,Standard,Chile,2,0
U01370,8,46.375,41.0363514808169,48.05555555555556,40.288859997012906,8,36.0,Basic,Mexico,1,2
U01371,4,46.0,41.33602141796749,48.333333333333336,41.181121568778956,4,28.0,Premium,Chile,3,2
U01372,5,61.6,40.389355033226266,61.777777777777786,35.88906088710075,5,59.0,Premium,Peru,3,2
U01373,3,50.0,53.777318638995006,47.40740740740741,45.6683337534766,3,33.0,Basic,Peru,1,2
U01374,9,74.44444444444444,30.311347343491313,76.66666666666667,26.47500568320856,8,37.0,Basic,Argentina,1,2
U01375,6,63.666666666666664,36.6587870321246,65.74074074074075,34.24974842958284,6,78.0,Standard,Mexico,2,2
U01376,7,66.85714285714286,43.18729972043699,68.41269841269842,41.785544701867245,7,50.0,Standard,Argentina,2,2
U01377,5,35.2,34.60057802985378,39.11111111111111,38.44508669983753,5,64.0,Basic,Colombia,1,2
U01378,4,44.25,41.403502267320334,46.111111111111114,40.4958972671708,4,74.0,Premium,Brazil,3,2
U01379,5,49.6,33.426037755019664,55.11111111111111,37.140041950021846,5,58.0,Premium,Mexico,3,2
U01380,8,49.625,33.49173672074097,52.5,32.28920241493421,8,19.0,Standard,Argentina,2,2
U01381,2,23.5,20.506096654409877,26.11111111111111,22.7845518382332,2,43.0,Basic,Argentina,1,0
U01382,8,69.25,28.125992045995968,73.33333333333333,26.56063576298653,8,65.0,Basic,Chile,1,2
U01383,6,65.66666666666667,35.71927584185697,68.51851851851852,34.49578014390493,6,18.0,Standard,Chile,2,2
U01384,4,42.75,40.631473843151035,46.666666666666664,43.78210168531815,4,74.0,Premium,Colombia,3,2
U01385,6,49.166666666666664,28.561629271921213,54.629629629629626,31.73514363546802,6,29.0,Standard,Chile,2,2
U01386,4,52.0,36.68787265568828,57.77777777777777,40.76430295076476,4,56.0,Standard,Mexico,2,2
U01387,5,58.4,48.70626243102626,56.44444444444444,43.05035810923451,5,31.0,Premium,Peru,3,2
U01388,8,55.125,42.74655374580338,56.666666666666664,41.02737074090681,8,75.0,Standard,Peru,2,2
U01389,6,54.666666666666664,44.911765347920436,53.888888888888886,40.22621220234573,6,62.0,Basic,Peru,1,2
U01390,6,48.333333333333336,31.14910378593045,53.7037037037037,34.6101153177005,6,33.0,Premium,Argentina,3,2
U01391,6,46.333333333333336,44.44622218666809,47.03703703703704,42.73759536535916,6,50.0,Premium,Chile,3,2
U01392,6,88.66666666666667,33.773757070640904,87.03703703703702,30.676863575791714,6,55.0,Basic,Colombia,1,1
U01393,4,95.75,21.530985424112234,93.61111111111111,12.777777777777775,4,33.0,Basic,Chile,1,1
U01394,6,66.83333333333333,50.41990347736365,67.77777777777777,49.91845201778448,6,57.0,Basic,Peru,1,2
U01395,5,48.6,35.52886150723099,54.0,39.476512785812204,5,29.0,Basic,Colombia,1,2
U01396,3,62.0,44.170125650715555,60.370370370370374,34.32476220473381,3,31.0,Basic,Peru,1,2
U01397,7,70.71428571428571,31.68445615605169,73.80952380952381,29.716473260950448,7,32.0,Basic,Argentina,1,2
U01398,7,63.57142857142857,29.596492713704794,67.14285714285714,26.987705956244543,7,64.0,Standard,Colombia,2,2
U01399,5,67.8,37.278680234149924,68.44444444444444,32.0551222770641,5,44.0,Standard,Brazil,2,2
U01400,5,81.8,35.73793502708292,82.22222222222221,33.342591306941465,5,32.0,Premium,Colombia,3,1
U01401,4,71.5,33.31165962041919,75.55555555555554,32.49564706525014,4,52.0,Basic,Brazil,1,1
U01402,8,63.375,18.59291339654516,70.41666666666667,20.658792662827963,7,71.0,Basic,Colombia,1,2
U01403,6,37.333333333333336,23.585306160121533,41.48148148148148,26.205895733468367,6,37.0,Standard,Argentina,2,0
U01404,5,68.2,49.686014128726406,66.66666666666666,46.16797029848162,5,23.0,Premium,Peru,3,2
U01405,10,44.8,42.501764669246384,46.666666666666664,42.007250011134296,10,77.0,Basic,Argentina,1,2
U01406,8,57.125,30.554108912363514,61.80555555555556,31.533065426113403,8,61.0,Basic,Brazil,1,2
U01407,4,40.25,34.76947895305115,44.72222222222222,38.632754392279054,4,41.0,Standard,Peru,2,2
U01408,1,114.0,0.0,100.0,0.0,1,33.0,Premium,Peru,3,1
U01409,5,43.8,24.793144213673266,48.66666666666667,27.547938015192514,5,75.0,Standard,Argentina,2,2
U01410,7,42.285714285714285,42.29938646408592,45.873015873015866,45.38683428739433,7,46.0,Premium,Colombia,3,2
U01411,4,50.25,20.966242709015205,55.833333333333336,23.29582523223912,4,68.0,Basic,Chile,1,0
U01412,3,93.0,27.055498516937366,90.74074074074075,16.03750747748961,3,22.0,Standard,Chile,2,1
U01413,4,53.75,24.567933029323676,59.72222222222223,27.297703365915197,4,62.0,Basic,Chile,1,2
U01414,1,68.0,0.0,75.55555555555556,0.0,1,71.0,Premium,Brazil,3,1
U01415,6,36.166666666666664,19.9541140286074,40.18518518518518,22.171237809563777,6,60.0,Basic,Chile,1,0
U01416,9,53.111111111111114,31.210753132712306,56.172839506172835,29.74226277180975,9,45.0,Standard,Colombia,2,2
U01417,6,71.0,30.489342400255207,74.44444444444444,27.505330572028093,6,36.0,Basic,Mexico,1,2
U01418,8,68.125,33.81646893790911,70.13888888888889,30.437361590644603,8,68.0,Standard,Brazil,2,2
U01419,6,59.5,35.56262082580529,65.18518518518518,38.4557893772253,5,45.0,Standard,Brazil,2,2
U01420,8,66.125,44.118144955173655,65.83333333333334,41.10360291798647,8,56.0,Premium,Peru,3,2
U01421,8,70.875,20.44810504667853,75.83333333333333,16.942167424418788,8,43.0,Basic,Brazil,1,2
U01422,7,46.714285714285715,30.0317292526548,51.904761904761905,33.368588058505324,7,51.0,Standard,Peru,2,2
U01423,7,58.142857142857146,37.878879653568475,59.84126984126984,35.00986675403399,7,66.0,Standard,Argentina,2,2
U01425,7,47.57142857142857,35.720475654061225,52.063492063492056,38.49765409681816,7,28.0,Premium,Chile,3,2
U01426,6,56.666666666666664,33.2726113592947,60.0,32.08784239598589,6,55.0,Standard,Brazil,2,2
U01427,5,64.0,40.193283020922784,65.55555555555556,36.90160423425692,5,70.0,Standard,Colombia,2,2
U01428,2,24.5,16.263455967290593,27.22222222222222,18.070506630322882,2,33.0,Basic,Argentina,1,0
U01429,8,61.125,22.002840725688127,67.63888888888889,24.010855128902925,7,71.0,Basic,Peru,1,2
U01430,4,30.5,35.59494346111537,33.888888888888886,39.54993717901708,4,28.0,Premium,Peru,3,0
U01431,4,46.25,22.70646016739142,51.388888888888886,25.229400185990478,4,28.0,Basic,Argentina,1,0
U01432,10,86.4,26.039286557900247,85.77777777777779,19.21504897198768,10,62.0,Basic,Chile,1,2
U01433,7,62.57142857142857,25.605059023932117,69.52380952380953,28.450065582146802,7,64.0,Basic,Argentina,1,2
U01434,9,81.77777777777777,29.87380866987744,82.09876543209877,25.630593002660678,9,46.0,Basic,Chile,1,2
U01435,5,87.6,24.684002916869055,88.22222222222221,17.77083197646645,5,31.0,Basic,Chile,1,1
U01436,1,7.0,0.0,7.777777777777778,0.0,1,20.0,Standard,Peru,2,0
U01437,8,88.125,21.283377148778406,89.86111111111111,14.637748065543924,8,62.0,Basic,Argentina,1,1
U01438,4,56.5,23.473389188611005,62.77777777777777,26.08154354290111,4,76.0,Standard,Peru,2,2
U01439,8,55.0,39.93923956640708,57.083333333333336,38.95883731954799,7,75.0,Basic,Argentina,1,2
U01440,9,56.666666666666664,39.93745109543172,57.407407407407405,36.085460975677734,9,39.0,Basic,Argentina,1,2
U01441,3,67.33333333333333,25.16611478423583,73.33333333333333,25.62791687704621,3,27.0,Standard,Colombia,2,1
U01442,2,79.0,21.213203435596427,85.55555555555556,20.427529234278037,2,55.0,Premium,Argentina,3,1
U01443,8,67.125,43.129166465397866,66.94444444444444,40.082586700632945,8,61.0,Basic,Mexico,1,2
U01444,4,51.0,44.81815108487483,55.0,47.631127215670546,4,34.0,Standard,Peru,2,2
U01445,3,58.0,17.52141546793523,64.44444444444444,19.46823940881693,3,21.0,Standard,Peru,2,1
U01446,4,50.75,49.93579210679784,48.88888888888889,42.79340743811609,4,26.0,Basic,Colombia,1,2
U01447,4,76.25,35.994212497752095,76.11111111111111,29.038076323048845,4,67.0,Standard,Brazil,2,1
U01448,7,34.714285714285715,39.923736822907266,35.55555555555556,38.08697000222802,7,49.0,Premium,Mexico,3,2
U01449,5,64.6,12.421755109484328,71.77777777777779,13.801950121649252,4,77.0,Premium,Brazil,3,1
U01450,3,59.666666666666664,29.737742572921256,64.81481481481481,30.476328262475125,3,76.0,Standard,Chile,2,1
U01451,4,88.5,28.664728616658255,88.61111111111111,22.77777777777778,4,56.0,Premium,Mexico,3,1
U01452,5,65.2,49.119242665171456,65.55555555555556,47.88102539203387,5,58.0,Premium,Peru,3,2
U01453,7,79.57142857142857,18.902002917302553,84.92063492063492,16.201624961143253,7,28.0,Standard,Chile,2,1
U01454,2,107.5,4.949747468305833,100.0,0.0,2,53.0,Standard,Colombia,2,1
U01455,5,65.2,33.72239611889997,67.33333333333333,30.596941669163158,5,24.0,Standard,Mexico,2,2
U01456,2,82.0,14.142135623730951,90.0,14.142135623730951,2,43.0,Basic,Peru,1,1
U01457,5,50.8,40.831360496559505,53.11111111111111,40.14941230755408,5,25.0,Premium,Brazil,3,2
U01459,7,90.0,21.67179426505029,90.63492063492063,15.6328390094943,7,74.0,Premium,Mexico,3,1
U01460,9,61.22222222222222,36.34479941400756,65.92592592592592,37.94082461991972,9,29.0,Premium,Brazil,3,2
U01461,6,68.83333333333333,41.94003656014938,67.03703703703704,36.28873693012115,6,38.0,Basic,Colombia,1,2
U01462,9,61.44444444444444,38.389813463701245,63.827160493827165,37.31791642288466,8,60.0,Basic,Mexico,1,2
U01463,7,70.71428571428571,27.75916836959329,75.55555555555556,27.284509239574835,7,56.0,Basic,Peru,1,2
U01464,4,36.75,30.192438346932718,40.833333333333336,33.54715371881414,4,20.0,Basic,Mexico,1,0
U01465,3,84.66666666666667,41.78915329763614,80.37037037037037,33.999515852277966,3,55.0,Basic,Argentina,1,1
U01466,6,52.666666666666664,47.53384758955103,50.74074074074073,41.31580671817583,6,75.0,Standard,Brazil,2,2
U01467,11,50.81818181818182,28.767405798292558,55.656565656565654,30.649167895798183,10,21.0,Basic,Colombia,1,2
U01468,6,27.333333333333332,17.29354407478891,30.370370370370367,19.21504897198768,6,19.0,Premium,Peru,3,0
U01469,5,81.8,31.52300747073477,82.44444444444444,26.601772891814075,5,72.0,Standard,Brazil,2,1
U01471,4,66.5,33.689761055846034,71.38888888888889,34.64547072815303,4,45.0,Basic,Argentina,1,2
U01472,8,43.625,28.06083951498448,48.47222222222222,31.178710572204974,8,75.0,Basic,Colombia,1,2
U01473,1,83.0,0.0,92.22222222222224,0.0,1,22.0,Standard,Brazil,2,1
U01474,7,47.0,38.03068936179481,50.15873015873016,39.12325448809382,7,76.0,Standard,Colombia,2,2
U01475,6,35.666666666666664,28.267767274170534,39.629629629629626,31.408630304633917,6,64.0,Basic,Mexico,1,2
U01476,3,34.666666666666664,25.579940057266228,38.51851851851852,28.4221556191847,3,32.0,Standard,Chile,2,0
U01477,8,82.125,24.316000023500106,84.72222222222223,18.84448562439346,8,55.0,Standard,Brazil,2,1
U01478,6,73.33333333333333,29.689504318305257,78.33333333333333,29.993826525297326,5,25.0,Basic,Mexico,1,2
U01479,1,47.0,0.0,52.22222222222223,0.0,1,21.0,Basic,Brazil,1,0
U01480,12,50.666666666666664,40.33345855227244,51.666666666666664,37.43306783982893,11,25.0,Standard,Colombia,2,2
U01482,4,72.75,42.40577790820492,76.38888888888889,43.59724950738353,3,70.0,Basic,Peru,1,2
U01483,5,45.0,39.89360851063739,50.0,44.32623167848599,5,58.0,Premium,Argentina,3,2
U01484,3,48.333333333333336,40.10403138505322,53.7037037037037,44.56003487228135,3,27.0,Premium,Peru,3,2
U01485,7,53.714285714285715,38.58632869171103,54.920634920634924,35.07110439258645,7,73.0,Standard,Mexico,2,2
U01486,8,59.5,39.40630841448033,59.30555555555556,33.51241576762276,8,42.0,Basic,Mexico,1,2
